"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Elite: Dangerous","2025","93870","42","81","2137","63.318518"
"2","Assassin's Creed Odyssey","1005","37350","32","57","692","41.313432"
"3","Wreckfest","990","35565","36","53","726","44"
"4","Just Chatting","870","19605","20","45","944","65.103448"
"5","Metro Exodus","855","35445","41","59","530","37.192982"
"6","PUBG: BATTLEGROUNDS","600","15450","25","40","485","48.5"
"7","Garry's Mod","255","8790","27","52","248","58.352941"
"8","World War Z","195","4425","24","35","244","75.076923"
"9","Marbles on Stream","195","8595","44","62","297","91.384615"
"10","Ben and Ed: Blood Party","165","6180","37","46","118","42.90909"
"11","ShellShock Live","60","1770","29","32","96","96"
"12","Travel & Outdoors","30","945","31","32","95","190"
"13","Just Dance 2019","15","195","13","13","0","0"
