"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 15:59","https://sullygnome.com/channel/c4credit/stream/35112300768","211","422","2","4","0","0","7","1","RimWorld"
"2","Tuesday 30th July 2019 15:22","https://sullygnome.com/channel/c4credit/stream/35098756224","353","2118","6","10","0","0","20","3","RimWorld"
"3","Friday 26th July 2019 15:10","https://sullygnome.com/channel/c4credit/stream/35050640560","245","735","3","5","0","0","1","0","RimWorld"
"4","Thursday 25th July 2019 15:44","https://sullygnome.com/channel/c4credit/stream/35038862176","346","1384","4","7","0","0","12","2","RimWorld"
"5","Wednesday 24th July 2019 15:37","https://sullygnome.com/channel/c4credit/stream/35026593728","368","1840","5","8","-1","0","16","2","RimWorld"
"6","Friday 19th July 2019 15:28","https://sullygnome.com/channel/c4credit/stream/34963909744","287","1722","6","10","0","0","11","2","RimWorld"
"7","Thursday 18th July 2019 16:00","https://sullygnome.com/channel/c4credit/stream/34951754576","345","1380","4","7","0","0","16","2","I Am Setsuna"
"8","Wednesday 17th July 2019 15:21","https://sullygnome.com/channel/c4credit/stream/34938823136","369","1476","4","7","-1","0","27","4","I Am Setsuna"
"9","Monday 15th July 2019 15:08","https://sullygnome.com/channel/c4credit/stream/34913625888","217","434","2","7","0","0","12","3","I Am Setsuna"
"10","Friday 12th July 2019 15:05","https://sullygnome.com/channel/c4credit/stream/34876462064","340","1700","5","7","1","0","13","2","I Am Setsuna"
"11","Wednesday 10th July 2019 15:45","https://sullygnome.com/channel/c4credit/stream/34851776512","270","540","2","5","0","0","9","1","I Am Setsuna"
"12","Tuesday 9th July 2019 15:45","https://sullygnome.com/channel/c4credit/stream/34839112448","330","1320","4","7","-1","0","26","4","I Am Setsuna"
