"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","420","4890","11","21","212","30.285714"
"2","Marvel's Spider-Man","180","1740","9","12","92","30.666666"
"3","Crash Team Racing Nitro-Fueled","75","1095","14","19","75","60"
"4","Call of Duty: WWII","60","915","15","19","44","44"
"5","Just Chatting","60","930","15","21","56","56"
"6","Counter-Strike: Source","60","495","8","11","12","12"
"7","Pokémon Trading Card Game Online","30","345","11","12","27","54"
"8","PUBG: BATTLEGROUNDS","30","225","7","10","21","42"
"9","Trine","15","135","9","9","29","116"
"10","Rocket League","15","105","7","7","29","116"
"11","Overwatch","15","165","11","11","21","84"
