"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 03:58","https://sullygnome.com/channel/nitrojenny/stream/35107311744","302","12382","41","191","7","1","112","22","Grand Theft Auto V"
"2","Monday 29th July 2019 03:20","https://sullygnome.com/channel/nitrojenny/stream/35081696544","280","32200","115","200","47","9","370","77","Fortnite"
"3","Sunday 28th July 2019 02:51","https://sullygnome.com/channel/nitrojenny/stream/35069452944","324","7452","23","49","23","4","269","48","Fortnite,Just Chatting,Counter-Strike"
"4","Thursday 25th July 2019 01:47","https://sullygnome.com/channel/nitrojenny/stream/35033228192","388","6596","17","28","27","4","247","36","Dead Space 3,Left 4 Dead 2,Just Chatting"
"5","Tuesday 23rd July 2019 03:14","https://sullygnome.com/channel/nitrojenny/stream/35009476096","361","10108","28","37","18","3","239","39","Fortnite,The Jackbox Party Pack,skribbl.io"
"6","Monday 22nd July 2019 02:46","https://sullygnome.com/channel/nitrojenny/stream/34997037024","254","5588","22","29","3","0","131","30","Left 4 Dead 2"
"7","Sunday 21st July 2019 01:18","https://sullygnome.com/channel/nitrojenny/stream/34984016384","387","7353","19","39","6","0","210","31","Just Chatting,Left 4 Dead 2"
"8","Saturday 20th July 2019 02:13","https://sullygnome.com/channel/nitrojenny/stream/34970932432","257","4883","19","25","6","1","122","27","Fortnite"
"9","Tuesday 16th July 2019 04:02","https://sullygnome.com/channel/nitrojenny/stream/34921887088","148","1776","12","17","11","4","54","21","Fortnite"
"10","Monday 15th July 2019 02:32","https://sullygnome.com/channel/nitrojenny/stream/34908840128","148","2516","17","23","7","2","94","37","Fortnite"
"11","Sunday 14th July 2019 02:57","https://sullygnome.com/channel/nitrojenny/stream/34896548176","318","5724","18","29","12","2","197","35","Fortnite,Just Chatting,Deceit"
"12","Friday 12th July 2019 20:17","https://sullygnome.com/channel/nitrojenny/stream/34879919440","148","2220","15","21","8","3","40","16","Fortnite"
"13","Thursday 11th July 2019 02:57","https://sullygnome.com/channel/nitrojenny/stream/34859281904","243","3645","15","26","10","2","120","28","Teamfight Tactics,Fortnite"
"14","Sunday 7th July 2019 05:00","https://sullygnome.com/channel/nitrojenny/stream/34810265248","75","900","12","15","3","2","22","17","Teamfight Tactics,Fortnite"
"15","Saturday 6th July 2019 23:15","https://sullygnome.com/channel/nitrojenny/stream/34806887872","120","2400","20","23","8","3","72","32","Fortnite,Teamfight Tactics"
"16","Friday 5th July 2019 02:45","https://sullygnome.com/channel/nitrojenny/stream/34784421744","195","4095","21","26","18","6","122","40","Fortnite"
"17","Thursday 4th July 2019 03:35","https://sullygnome.com/channel/nitrojenny/stream/34773160352","145","1885","13","20","4","1","52","20","Fortnite"
"18","Wednesday 3rd July 2019 02:34","https://sullygnome.com/channel/nitrojenny/stream/34760133920","311","5598","18","37","8","1","148","28","Teamfight Tactics,Fortnite"
"19","Tuesday 2nd July 2019 02:49","https://sullygnome.com/channel/nitrojenny/stream/34747725520","251","4769","19","53","35","8","208","48","Fortnite,Teamfight Tactics"
