"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","1995","109590","52","89","2058","61.894736"
"2","Just Chatting","1260","48735","35","78","2412","114.857142"
"3","Jackbox Party Packs","660","31260","46","58","684","62.181818"
"4","Games + Demos","600","35790","59","69","596","59.6"
"5","Grand Theft Auto V","555","24090","43","66","654","70.702702"
"6","Kindergarten","405","23640","57","72","336","49.777777"
"7","Bendy and the Ink Machine","300","16710","55","71","301","60.2"
"8","The Jackbox Party Pack 4","240","10845","48","57","242","60.5"
"9","Pacify","165","10485","63","80","310","112.727272"
"10","Crackdown 3","150","7710","53","55","171","68.4"
"11","GRIS","75","4095","54","60","70","56"
"12","The Jackbox Party Pack 5","75","4080","54","59","134","107.2"
"13","FIVE NIGHTS AT FREDDY'S: HELP WANTED","60","3510","58","62","85","85"
