"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","2385","65070","25","99","1289","32.427672"
"2","ARK: Survival Evolved","1485","63105","39","93","1713","69.212121"
"3","Rocket League","1290","23385","17","32","629","29.255813"
"4","Grand Theft Auto V","690","17475","25","45","269","23.391304"
"5","MLB The Show 19","600","11565","17","45","252","25.2"
"6","Minecraft","360","11400","29","54","226","37.666666"
"7","Just Chatting","345","4590","13","28","749","130.260869"
"8","Rust","150","4620","28","49","109","43.6"
"9","Tom Clancy's Rainbow Six Siege","90","2055","22","24","28","18.666666"
"10","Escape from Tarkov","90","1710","19","23","54","36"
"11","Teamfight Tactics","90","1830","20","24","23","15.333333"
"12","PUBG: BATTLEGROUNDS","60","1425","23","28","43","43"
