"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 13:04","https://sullygnome.com/channel/olya1_/stream/35110815184","221","5083","23","30","12","3","403","107","World of Tanks"
"2","Monday 29th July 2019 12:05","https://sullygnome.com/channel/olya1_/stream/35084603632","175","4025","23","33","4","1","284","94","World of Tanks"
"3","Sunday 28th July 2019 17:36","https://sullygnome.com/channel/olya1_/stream/35075804576","174","3306","19","27","11","3","284","87","World of Tanks"
"4","Sunday 28th July 2019 11:02","https://sullygnome.com/channel/olya1_/stream/35072531984","193","6562","34","43","9","2","399","122","World of Tanks"
"5","Saturday 27th July 2019 11:56","https://sullygnome.com/channel/olya1_/stream/35061094464","259","5180","20","35","13","2","422","93","World of Tanks"
"6","Thursday 25th July 2019 15:35","https://sullygnome.com/channel/olya1_/stream/35038789760","190","3230","17","28","5","1","248","76","World of Tanks"
"7","Thursday 25th July 2019 12:46","https://sullygnome.com/channel/olya1_/stream/35037477472","119","1428","12","16","4","1","137","60","Just Chatting"
"8","Tuesday 23rd July 2019 15:40","https://sullygnome.com/channel/olya1_/stream/35014345680","140","2800","20","28","0","0","186","74","World of Tanks"
"9","Monday 22nd July 2019 11:05","https://sullygnome.com/channel/olya1_/stream/34999876864","280","6160","22","34","12","2","406","85","World of Tanks"
"10","Thursday 18th July 2019 11:39","https://sullygnome.com/channel/olya1_/stream/34949700496","186","4650","25","29","5","1","183","66","World of Tanks"
"11","Wednesday 17th July 2019 15:47","https://sullygnome.com/channel/olya1_/stream/34939063744","178","2136","12","20","1","0","209","64","Just Chatting"
"12","Tuesday 16th July 2019 15:33","https://sullygnome.com/channel/olya1_/stream/34926294624","117","1755","15","20","1","0","157","69","Just Chatting"
"13","Tuesday 16th July 2019 10:15","https://sullygnome.com/channel/olya1_/stream/34923950192","195","4680","24","30","6","2","248","82","World of Tanks"
"14","Monday 15th July 2019 12:01","https://sullygnome.com/channel/olya1_/stream/34912193280","209","5016","24","43","11","3","319","91","World of Tanks"
"15","Thursday 11th July 2019 15:30","https://sullygnome.com/channel/olya1_/stream/34864121280","135","4320","32","43","4","1","283","113","World of Tanks"
"16","Thursday 11th July 2019 09:03","https://sullygnome.com/channel/olya1_/stream/34861543024","192","5184","27","39","10","3","372","114","World of Tanks"
"17","Wednesday 10th July 2019 15:05","https://sullygnome.com/channel/olya1_/stream/34851483520","145","1595","11","15","1","0","181","72","Just Chatting"
"18","Tuesday 9th July 2019 18:10","https://sullygnome.com/channel/olya1_/stream/34840881488","65","715","11","15","0","0","55","44","Just Chatting"
"19","Tuesday 9th July 2019 13:11","https://sullygnome.com/channel/olya1_/stream/34837971168","139","4309","31","38","6","2","205","82","World of Tanks"
"20","Monday 8th July 2019 15:52","https://sullygnome.com/channel/olya1_/stream/34826872352","128","2816","22","29","6","2","216","96","World of Tanks"
"21","Monday 8th July 2019 10:02","https://sullygnome.com/channel/olya1_/stream/34824303456","163","6194","38","49","12","4","333","121","World of Tanks"
"22","Saturday 6th July 2019 13:58","https://sullygnome.com/channel/olya1_/stream/34801183376","182","3640","20","28","6","1","311","95","World of Tanks"
"23","Friday 5th July 2019 14:15","https://sullygnome.com/channel/olya1_/stream/34788679360","180","1980","11","14","17","5","150","50","Just Chatting"
"24","Friday 5th July 2019 11:03","https://sullygnome.com/channel/olya1_/stream/34787307376","132","3432","26","39","6","2","267","118","World of Tanks"
"25","Thursday 4th July 2019 14:22","https://sullygnome.com/channel/olya1_/stream/34777269664","143","2002","14","20","-7","-3","134","59","Just Chatting"
"26","Thursday 4th July 2019 10:00","https://sullygnome.com/channel/olya1_/stream/34775497216","180","4320","24","31","9","2","302","92","World of Tanks"
"27","Wednesday 3rd July 2019 15:30","https://sullygnome.com/channel/olya1_/stream/34765069024","75","1500","20","25","0","0","106","70","Just Chatting"
"28","Wednesday 3rd July 2019 07:57","https://sullygnome.com/channel/olya1_/stream/34762333360","153","3825","25","31","17","6","237","86","World of Tanks"
"29","Monday 1st July 2019 15:29","https://sullygnome.com/channel/olya1_/stream/34740409648","181","4706","26","41","6","1","386","118","World of Tanks"
