"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","2925","43500","16","74","509","10.441025"
"2","FINAL FANTASY XV","1740","13095","6","29","232","8"
"3","Just Chatting","270","6015","13","51","92","20.444444"
"4","The Cycle","210","6750","26","56","96","27.428571"
"5","Risk of Rain 2","165","1200","7","8","14","5.090909"
"6","Wolfenstein: Youngblood","150","3150","21","32","47","18.8"
"7","Minecraft","120","5310","52","78","50","25"
"8","Super Animal Royale","105","1560","13","23","46","26.285714"
"9","Earth Defense Force 4.1: The Shadow of New Despair","75","525","7","11","8","6.4"
"10","Dead by Daylight","75","2745","36","39","8","6.4"
