"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Old School RuneScape","660","9105","12","22","662","60.181818"
"2","Just Chatting","120","975","7","12","56","28"
"3","Twitch Sings","120","1095","9","12","145","72.5"
