"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Sea of Thieves","1350","7185","4","22","178","7.911111"
"2","DayZ","210","2115","10","14","58","16.571428"
"3","Dead by Daylight","165","735","4","7","23","8.363636"
"4","skribbl.io","45","180","4","5","5","6.666666"
