"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","8760","25134795","2792","5016","895480","6133.424657"
"2","Minecraft","900","2525805","2852","3553","94224","6281.6"
"3","Teamfight Tactics","510","918585","1567","2368","25726","3026.588235"
"4","Just Chatting","375","883890","2418","3264","34690","5550.4"
"5","Super Mario Maker 2","225","363735","1616","2102","16396","4372.266666"
"6","Visage","165","462405","2820","2971","63307","23020.727272"
"7","Portal 2","90","197175","2190","2574","7985","5323.333333"
