"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 09:39","https://sullygnome.com/channel/panterochka_/stream/35109522576","351","12987","37","66","5","0","949","158","Just Chatting,Beyond: Two Souls"
"2","Tuesday 30th July 2019 09:01","https://sullygnome.com/channel/panterochka_/stream/35096094464","284","13632","48","104","13","2","1103","220","Just Chatting,Beyond: Two Souls"
"3","Sunday 28th July 2019 07:59","https://sullygnome.com/channel/panterochka_/stream/35071529584","241","26992","112","157","30","8","1853","494","Just Chatting"
"4","Saturday 27th July 2019 11:00","https://sullygnome.com/channel/panterochka_/stream/35060674672","270","16200","60","77","9","1","927","195","Just Chatting"
"5","Thursday 25th July 2019 09:18","https://sullygnome.com/channel/panterochka_/stream/35036291824","357","24990","70","114","24","4","1652","275","Just Chatting,League of Legends"
"6","Tuesday 23rd July 2019 09:38","https://sullygnome.com/channel/panterochka_/stream/35011366512","262","11790","45","70","15","2","1167","202","Just Chatting"
"7","Monday 22nd July 2019 07:33","https://sullygnome.com/channel/panterochka_/stream/34998848352","252","17640","70","109","24","5","1490","350","Just Chatting"
"8","Sunday 21st July 2019 07:05","https://sullygnome.com/channel/panterochka_/stream/34986693680","490","37240","76","130","29","3","2801","339","Just Chatting,Teamfight Tactics,League of Legends"
"9","Thursday 18th July 2019 08:37","https://sullygnome.com/channel/panterochka_/stream/34948719280","113","6667","59","90","11","5","810","405","Just Chatting"
"10","Thursday 18th July 2019 07:15","https://sullygnome.com/channel/panterochka_/stream/34948289968","60","3240","54","90","6","4","510","408","Just Chatting"
"11","Wednesday 17th July 2019 11:11","https://sullygnome.com/channel/panterochka_/stream/34936662512","154","6468","42","56","6","1","762","217","Just Chatting"
"12","Wednesday 17th July 2019 04:15","https://sullygnome.com/channel/panterochka_/stream/34934598256","180","13860","77","130","15","5","953","317","Just Chatting"
"13","Monday 15th July 2019 13:12","https://sullygnome.com/channel/panterochka_/stream/34912156416","123","4797","39","70","7","2","1243","355","Just Chatting,Teamfight Tactics"
"14","Monday 15th July 2019 11:30","https://sullygnome.com/channel/panterochka_/stream/34911975280","0","0","14","14","0","0","0","0","Just Chatting"
"15","Sunday 14th July 2019 12:37","https://sullygnome.com/channel/panterochka_/stream/34900330320","308","16940","55","73","11","2","1239","247","Just Chatting,Teamfight Tactics,League of Legends"
"16","Friday 12th July 2019 11:18","https://sullygnome.com/channel/panterochka_/stream/34874748800","222","11100","50","67","11","2","865","230","Just Chatting"
"17","Thursday 11th July 2019 11:02","https://sullygnome.com/channel/panterochka_/stream/34862166064","298","11026","37","54","7","1","908","181","Just Chatting,League of Legends,Teamfight Tactics"
"18","Wednesday 10th July 2019 07:10","https://sullygnome.com/channel/panterochka_/stream/34848516368","230","17710","77","110","352","88","1498","374","Just Chatting"
"19","Tuesday 9th July 2019 07:15","https://sullygnome.com/channel/panterochka_/stream/34835937408","255","15810","62","98","17","3","1342","298","Unlisted on Twitch,Just Chatting"
"20","Monday 8th July 2019 11:55","https://sullygnome.com/channel/panterochka_/stream/34824975664","200","4000","20","34","7","2","579","165","Just Chatting,League of Legends,Teamfight Tactics"
"21","Sunday 7th July 2019 08:30","https://sullygnome.com/channel/panterochka_/stream/34811510128","435","33930","78","120","21","2","2066","284","Just Chatting"
"22","Saturday 6th July 2019 10:34","https://sullygnome.com/channel/panterochka_/stream/34799701664","446","86970","195","300","27","3","2509","323","Just Chatting,Teamfight Tactics,League of Legends"
"23","Thursday 4th July 2019 08:21","https://sullygnome.com/channel/panterochka_/stream/34774994976","369","16605","45","55","6","0","1101","176","Just Chatting,Teamfight Tactics,League of Legends"
"24","Wednesday 3rd July 2019 10:04","https://sullygnome.com/channel/panterochka_/stream/34762969936","161","10787","67","89","18","6","702","255","Just Chatting"
"25","Tuesday 2nd July 2019 12:26","https://sullygnome.com/channel/panterochka_/stream/34751166080","184","5888","32","39","3","0","489","150","Just Chatting,Teamfight Tactics,League of Legends"
"26","Monday 1st July 2019 13:19","https://sullygnome.com/channel/panterochka_/stream/34739338528","206","8034","39","61","1","0","648","185","Teamfight Tactics"
"27","Monday 1st July 2019 05:44","https://sullygnome.com/channel/panterochka_/stream/34736890080","271","25203","93","112","26","6","1727","406","Just Chatting"
