"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","3360","46695","13","25","898","16.035714"
"2","Rust","855","15030","17","31","244","17.122807"
"3","The Blackout Club","405","4890","9","30","108","16"
"4","Hide or Die","90","1950","21","26","35","23.333333"
