"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Monday 29th July 2019 00:30","https://sullygnome.com/channel/zsnxd/stream/35080039472","45","0","0","0","0","0","0","0","Apex Legends"
"2","Sunday 28th July 2019 16:45","https://sullygnome.com/channel/zsnxd/stream/35075241808","120","120","1","1","0","0","0","0","Counter-Strike: Global Offensive"
"3","Saturday 27th July 2019 16:45","https://sullygnome.com/channel/zsnxd/stream/35063467312","510","0","0","1","0","0","0","0","Apex Legends"
"4","Wednesday 24th July 2019 20:00","https://sullygnome.com/channel/zsnxd/stream/35029057584","90","90","1","2","0","0","0","0","Apex Legends"
"5","Tuesday 23rd July 2019 16:45","https://sullygnome.com/channel/zsnxd/stream/35014980448","315","0","0","2","-1","0","11","2","Apex Legends"
"6","Monday 22nd July 2019 00:30","https://sullygnome.com/channel/zsnxd/stream/34995756256","105","0","0","1","0","0","5","2","Apex Legends"
"7","Saturday 20th July 2019 20:00","https://sullygnome.com/channel/zsnxd/stream/34980466560","75","75","1","1","0","0","0","0","Counter-Strike: Global Offensive"
"8","Saturday 20th July 2019 12:15","https://sullygnome.com/channel/zsnxd/stream/34975046224","195","0","0","1","1","0","4","1","Apex Legends"
"9","Saturday 20th July 2019 04:30","https://sullygnome.com/channel/zsnxd/stream/34972178128","105","0","0","1","0","0","1","0","Apex Legends"
"10","Friday 19th July 2019 03:30","https://sullygnome.com/channel/zsnxd/stream/34959005120","30","60","2","2","0","0","1","1","Apex Legends"
"11","Wednesday 17th July 2019 05:15","https://sullygnome.com/channel/zsnxd/stream/34935012640","135","0","0","2","0","0","1","0","Apex Legends"
"12","Sunday 14th July 2019 06:45","https://sullygnome.com/channel/zsnxd/stream/34898227664","90","0","0","0","0","0","0","0","Apex Legends"
"13","Saturday 13th July 2019 02:00","https://sullygnome.com/channel/zsnxd/stream/34883097456","75","75","1","1","0","0","1","0","Apex Legends"
"14","Friday 12th July 2019 04:00","https://sullygnome.com/channel/zsnxd/stream/34872211664","180","180","1","2","0","0","8","2","Apex Legends"
"15","Friday 12th July 2019 00:00","https://sullygnome.com/channel/zsnxd/stream/34869811584","135","135","1","2","0","0","2","0","Apex Legends"
"16","Wednesday 10th July 2019 04:45","https://sullygnome.com/channel/zsnxd/stream/34847562384","150","0","0","1","1","0","0","0","Apex Legends"
"17","Tuesday 9th July 2019 23:30","https://sullygnome.com/channel/zsnxd/stream/34844579760","15","0","0","0","0","0","0","0","Apex Legends"
"18","Tuesday 9th July 2019 20:45","https://sullygnome.com/channel/zsnxd/stream/34842457088","105","105","1","2","0","0","2","1","Apex Legends"
"19","Tuesday 9th July 2019 02:30","https://sullygnome.com/channel/zsnxd/stream/34833939536","75","75","1","2","0","0","6","4","Apex Legends"
"20","Sunday 7th July 2019 20:15","https://sullygnome.com/channel/zsnxd/stream/34817683472","420","420","1","2","0","0","6","0","MORDHAU,Apex Legends"
"21","Sunday 7th July 2019 05:15","https://sullygnome.com/channel/zsnxd/stream/34810277296","75","75","1","2","0","0","6","4","MORDHAU"
"22","Sunday 7th July 2019 02:15","https://sullygnome.com/channel/zsnxd/stream/34808719872","135","135","1","3","0","0","7","2","MORDHAU"
"23","Sunday 7th July 2019 00:15","https://sullygnome.com/channel/zsnxd/stream/34807441616","15","0","0","0","0","0","0","0","Apex Legends"
"24","Saturday 6th July 2019 20:30","https://sullygnome.com/channel/zsnxd/stream/34805035568","30","30","1","2","0","0","0","0","MORDHAU"
"25","Thursday 4th July 2019 23:45","https://sullygnome.com/channel/zsnxd/stream/34782978704","135","0","0","1","0","0","3","1","Apex Legends"
"26","Wednesday 3rd July 2019 01:00","https://sullygnome.com/channel/zsnxd/stream/34758723392","210","0","0","1","0","0","3","0","Apex Legends"
"27","Tuesday 2nd July 2019 17:45","https://sullygnome.com/channel/zsnxd/stream/34754072448","225","0","0","2","-1","0","8","2","Apex Legends"
"28","Tuesday 2nd July 2019 15:00","https://sullygnome.com/channel/zsnxd/stream/34752359984","90","90","1","4","0","0","11","6","Apex Legends"
"29","Monday 1st July 2019 15:45","https://sullygnome.com/channel/zsnxd/stream/34740570048","210","0","0","2","0","0","3","0","Apex Legends"
"30","Monday 1st July 2019 03:30","https://sullygnome.com/channel/zsnxd/stream/34735975488","630","630","1","3","0","0","20","1","Apex Legends"
