"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","1350","4155","2","6","48","2.133333"
"2","FINAL FANTASY XIV ONLINE","885","2895","2","7","29","1.966101"
"3","Wolfenstein: Youngblood","480","975","1","3","10","1.25"
"4","Grand Theft Auto V","210","585","2","5","0","0"
"5","Teamfight Tactics","45","150","3","4","2","2.666666"
"6","Unlisted on Twitch","15","0","0","0","0","0"
