"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Mario Maker 2","2775","46380","16","31","582","12.583783"
"2","Chrono Trigger","975","14835","14","26","150","9.230769"
"3","Batman: Arkham City","960","14250","15","20","92","5.75"
"4","The Legend of Zelda: A Link to the Past","780","12255","15","25","150","11.538461"
"5","Batman: Arkham Asylum","525","9255","16","26","90","10.285714"
"6","God of War","270","3585","13","20","40","8.888888"
