"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","4980","678255","116","2176","16057","193.457831"
"2","Bendy and the Ink Machine","270","10140","37","49","304","67.555555"
"3","God's Basement","195","31395","161","185","501","154.153846"
"4","The Forest","195","18330","94","127","459","141.230769"
"5","Terraria","165","10965","66","78","370","134.545454"
"6","Dead by Daylight","150","14490","96","130","311","124.4"
"7","Friday the 13th: The Game","135","35715","264","412","1684","748.444444"
"8","We Were Here","105","7455","71","76","131","74.857142"
"9","Don't Knock Twice","90","4875","54","65","301","200.666666"
"10","Don't Starve Together","75","22035","293","351","692","553.6"
"11","Astrologaster","75","3540","47","54","148","118.4"
"12","Paratopic","45","9450","210","228","77","102.666666"
"13","Granny Simulator","45","3705","82","87","119","158.666666"
"14","Cooking Simulator","30","1695","56","65","66","132"
