"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","1860","13875","6","13","345","11.129032"
"2","League of Legends","795","5145","6","15","112","8.45283"
"3","Apex Legends","615","3735","5","14","79","7.707317"
"4","Just Chatting","480","3405","7","12","89","11.125"
"5","DARK SOULS III","360","2805","7","13","39","6.5"
"6","PUBG: BATTLEGROUNDS","315","2730","7","12","79","15.047619"
"7","Teamfight Tactics","255","2265","8","12","57","13.411764"
"8","Minecraft","255","1395","4","7","8","1.882352"
"9","Friday the 13th: The Game","255","2505","10","15","62","14.588235"
"10","MapleStory","210","1125","4","9","32","9.142857"
"11","SimCity","75","675","9","10","5","4"
"12","Portal 2","75","525","6","8","8","6.4"
"13","ARK: Survival Evolved","45","150","3","4","2","2.666666"
"14","One Finger Death Punch 2","30","225","7","8","4","8"
"15","Call of Duty: Modern Warfare 2","30","210","7","8","5","10"
"16","Enter the Gungeon","15","195","13","13","1","4"
