"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Sea of Thieves","1845","13995","6","16","345","11.219512"
"2","Total War: Warhammer II","870","21225","24","43","443","30.551724"
"3","RimWorld","375","4170","8","21","135","21.6"
"4","They Are Billions","300","4200","13","24","159","31.8"
"5","Unlisted on Twitch","30","60","2","3","7","14"
