"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Thursday 11th July 2019 00:30","https://sullygnome.com/channel/internettoday/stream/34857785504","1020","0","0","4","-2","0","69","4","Talk Shows &amp; Podcasts"
"2","Tuesday 9th July 2019 00:34","https://sullygnome.com/channel/internettoday/stream/34832723904","2771","5542","2","9","-3","0","211","4","Talk Shows &amp; Podcasts"
"3","Sunday 7th July 2019 00:34","https://sullygnome.com/channel/internettoday/stream/34807852784","2861","14305","5","11","5","0","210","4","Talk Shows &amp; Podcasts"
"4","Friday 5th July 2019 00:34","https://sullygnome.com/channel/internettoday/stream/34758867312","2861","8583","3","11","0","0","438","4","Talk Shows &amp; Podcasts"
"5","Monday 1st July 2019 00:33","https://sullygnome.com/channel/internettoday/stream/34734373072","2862","8586","3","9","9","0","264","5","Talk Shows &amp; Podcasts"
