"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 23:10","https://sullygnome.com/channel/xlt588gaming/stream/35117267360","80","80","1","3","0","0","2","1","Grand Theft Auto V"
"2","Tuesday 30th July 2019 22:30","https://sullygnome.com/channel/xlt588gaming/stream/35103559680","195","390","2","5","2","0","22","6","Grand Theft Auto V"
"3","Tuesday 30th July 2019 00:45","https://sullygnome.com/channel/xlt588gaming/stream/35092424368","60","0","0","1","0","0","4","3","Grand Theft Auto V"
"4","Monday 29th July 2019 23:30","https://sullygnome.com/channel/xlt588gaming/stream/35091610768","15","0","0","0","0","0","0","0","Dead by Daylight"
"5","Saturday 27th July 2019 16:45","https://sullygnome.com/channel/xlt588gaming/stream/35063415168","0","0","1","1","0","0","0","0","Grand Theft Auto V"
"6","Saturday 27th July 2019 00:00","https://sullygnome.com/channel/xlt588gaming/stream/35055879984","180","180","1","3","0","0","7","2","Grand Theft Auto V"
"7","Friday 26th July 2019 22:30","https://sullygnome.com/channel/xlt588gaming/stream/35054676784","30","60","2","3","0","0","1","1","Grand Theft Auto V"
"8","Monday 22nd July 2019 01:15","https://sullygnome.com/channel/xlt588gaming/stream/34996103056","75","75","1","4","0","0","6","4","Grand Theft Auto V"
"9","Tuesday 16th July 2019 22:30","https://sullygnome.com/channel/xlt588gaming/stream/34931037280","75","225","3","8","0","0","9","6","Grand Theft Auto V"
"10","Tuesday 16th July 2019 00:15","https://sullygnome.com/channel/xlt588gaming/stream/34919510560","90","180","2","3","1","0","6","3","Grand Theft Auto V"
"11","Sunday 14th July 2019 01:00","https://sullygnome.com/channel/xlt588gaming/stream/34895295024","270","0","0","2","0","0","7","1","Grand Theft Auto V"
"12","Sunday 14th July 2019 00:30","https://sullygnome.com/channel/xlt588gaming/stream/34895019136","0","0","1","1","0","0","0","0","Grand Theft Auto V"
"13","Saturday 13th July 2019 22:00","https://sullygnome.com/channel/xlt588gaming/stream/34893412096","90","180","2","4","1","0","5","2","Grand Theft Auto V"
"14","Saturday 13th July 2019 16:45","https://sullygnome.com/channel/xlt588gaming/stream/34890147616","45","0","0","2","1","1","1","1","Grand Theft Auto V"
"15","Saturday 13th July 2019 12:00","https://sullygnome.com/channel/xlt588gaming/stream/34887646032","90","180","2","5","1","0","3","1","Grand Theft Auto V"
"16","Friday 12th July 2019 21:45","https://sullygnome.com/channel/xlt588gaming/stream/34880914880","135","135","1","3","0","0","9","3","Grand Theft Auto V"
"17","Tuesday 9th July 2019 22:45","https://sullygnome.com/channel/xlt588gaming/stream/34843895088","45","0","0","1","0","0","4","4","Grand Theft Auto V"
"18","Tuesday 9th July 2019 01:30","https://sullygnome.com/channel/xlt588gaming/stream/34833223088","105","105","1","3","1","0","12","6","Grand Theft Auto V"
"19","Sunday 7th July 2019 14:15","https://sullygnome.com/channel/xlt588gaming/stream/34813823808","165","330","2","5","0","0","18","6","Grand Theft Auto V"
"20","Saturday 6th July 2019 18:00","https://sullygnome.com/channel/xlt588gaming/stream/34803437120","105","0","0","2","0","0","9","4","Grand Theft Auto V"
"21","Saturday 6th July 2019 02:30","https://sullygnome.com/channel/xlt588gaming/stream/34796134896","120","120","1","2","0","0","10","4","Grand Theft Auto V"
"22","Friday 5th July 2019 01:00","https://sullygnome.com/channel/xlt588gaming/stream/34783455040","75","0","0","2","0","0","8","5","Grand Theft Auto V"
"23","Thursday 4th July 2019 23:45","https://sullygnome.com/channel/xlt588gaming/stream/34782950256","30","30","1","2","1","1","1","1","Grand Theft Auto V"
"24","Thursday 4th July 2019 22:00","https://sullygnome.com/channel/xlt588gaming/stream/34781997472","45","0","0","1","0","0","4","4","Grand Theft Auto V"
"25","Thursday 4th July 2019 17:30","https://sullygnome.com/channel/xlt588gaming/stream/34778886016","15","30","2","2","0","0","0","0","Grand Theft Auto V"
"26","Wednesday 3rd July 2019 01:15","https://sullygnome.com/channel/xlt588gaming/stream/34759246048","30","60","2","4","0","0","2","2","Grand Theft Auto V"
