"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","3225","1574235","418","918","70534","1312.260465"
"2","The Sims 4","2175","1268160","563","946","43089","1188.662068"
"3","Food & Drink","750","414270","552","779","18793","1503.44"
"4","Visage","510","292050","600","860","10882","1280.235294"
"5","Zoo Tycoon: Ultimate Animal Collection","285","143910","496","590","6192","1303.578947"
"6","Wolfenstein: Youngblood","165","75990","460","602","3743","1361.090909"
"7","Night Call","165","76185","461","512","3063","1113.818181"
"8","Dungeon Nightmares II: The Memory","120","67980","566","612","2922","1461"
"9","Five Nights at Freddy's 2","90","46575","517","605","3195","2130"
"10","The Dark Pictures Anthology: Man of Medan","90","36855","409","520","2040","1360"
"11","Don't Starve","90","38070","423","461","1535","1023.333333"
"12","Overlord II","90","29565","328","379","1164","776"
"13","Hunt: Showdown","60","26340","439","460","1650","1650"
"14","Dead by Daylight","60","29085","484","546","430","430"
"15","CASE: Animatronics","45","25635","569","607","644","858.666666"
