"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Legend of Zelda: The Wind Waker","2415","22740","8","16","259","6.434782"
"2","Oddworld: Abe's Oddysee","1470","10860","6","12","158","6.448979"
"3","Eternal Darkness: Sanity's Requiem","1290","11055","7","14","142","6.604651"
"4","The Sinking City","930","5460","5","11","67","4.32258"
"5","Dungeons & Dragons","210","2340","11","16","54","15.428571"
"6","Organ Trail","210","4380","15","30","52","14.857142"
"7","Pokémon Snap","210","1530","7","16","23","6.571428"
"8","League of Legends","180","1320","7","8","29","9.666666"
"9","Stardew Valley","180","1545","8","13","23","7.666666"
"10","A Gracewind Tale: Do You Copy?","60","525","8","12","19","19"
"11","Death Road to Canada","30","225","7","8","2","4"
"12","Rayman","15","60","4","4","6","24"
