"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rocket League","2175","4935","2","7","147","4.055172"
"2","Tom Clancy's Rainbow Six Siege","1605","3555","1","11","163","6.093457"
"3","Overwatch","1125","2820","1","5","68","3.626666"
"4","PUBG: BATTLEGROUNDS","450","930","1","5","12","1.6"
"5","Fibbage","285","1080","3","7","30","6.315789"
"6","Jackbox Party Packs","255","2160","6","21","39","9.17647"
"7","Dead by Daylight","240","810","3","6","18","4.5"
"8","Fortnite","135","225","2","5","8","3.555555"
"9","The Jackbox Party Pack 5","105","795","7","9","24","13.714285"
"10","The Jackbox Party Pack","105","570","5","7","17","9.714285"
"11","Apex Legends","75","180","2","5","1","0.8"
"12","Twitch Sings","60","135","2","4","13","13"
"13","World War Z","30","30","1","1","3","6"
"14","Just Chatting","30","15","0","1","0","0"
"15","Grand Theft Auto V","30","60","2","2","1","2"
