"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","270","855","2","6","22","4.888888"
"2","Destiny 2","120","300","2","3","5","2.5"
"3","Just Chatting","15","60","4","4","0","0"
