"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","2985","18720","5","17","686","13.788944"
"2","Teamfight Tactics","1095","6465","5","17","290","15.89041"
"3","Tom Clancy's The Division 2","930","4800","4","10","123","7.935483"
"4","Wolfenstein: Youngblood","660","4845","6","12","94","8.545454"
"5","Visage","360","2775","7","14","47","7.833333"
"6","Just Chatting","285","2115","6","12","78","16.421052"
"7","Metal Gear Solid V: The Phantom Pain","195","1305","6","10","16","4.923076"
"8","Hidden Agenda","180","2055","11","16","49","16.333333"
"9","Resident Evil","150","1800","13","17","21","8.4"
"10","Dead Cells","90","930","10","13","21","14"
"11","Apex Legends","75","315","3","6","2","1.6"
"12","DayZ","75","450","6","9","14","11.2"
"13","PUBG: BATTLEGROUNDS","45","405","9","9","0","0"
