"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rust","525","2460","4","10","193","22.057142"
"2","Minecraft","495","6420","16","85","213","25.818181"
"3","Arma 3","480","7080","13","34","338","42.25"
"4","Subnautica","225","630","2","7","71","18.933333"
"5","Life is Feudal: Forest Village","225","450","1","5","56","14.933333"
"6","Dota 2","90","210","2","4","16","10.666666"
"7","DayZ","75","45","0","1","46","36.8"
"8","World of Tanks","75","75","1","2","18","14.4"
"9","Counter-Strike","30","75","2","3","23","46"
"10","Just Chatting","15","30","2","2","0","0"
