"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","1335","6645","4","10","203","9.123595"
"2","Fallout 4","1125","6885","5","48","143","7.626666"
"3","Just Chatting","795","4005","4","10","273","20.603773"
"4","Dead In Vinland","375","1710","3","8","38","6.08"
"5","Empires of the Undergrowth","195","1080","5","8","16","4.923076"
"6","League of Legends","165","930","5","7","29","10.545454"
"7","Tomb Raider","165","840","4","8","14","5.090909"
"8","The Walking Dead: Season One","165","1470","8","11","29","10.545454"
"9","Use Your Words","135","1035","7","10","25","11.111111"
"10","Kingdom Come: Deliverance","90","480","5","6","10","6.666666"
"11","The Elder Scrolls V: Skyrim","75","480","6","7","10","8"
"12","PUBG: BATTLEGROUNDS","60","345","5","7","2","2"
"13","The Wild Eight","45","450","10","11","24","32"
"14","Visage","30","165","5","6","3","6"
"15","Unlisted on Twitch","15","120","8","8","4","16"
"16","Fell Seal: Arbiter's Mark","15","90","6","6","7","28"
