"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","870","5880","6","16","206","14.206896"
"2","Just Chatting","735","7380","9","21","487","39.755102"
"3","Games + Demos","435","4245","9","16","166","22.896551"
"4","Little Nightmares","375","3330","8","13","94","15.04"
"5","Eden Eternal","240","1275","6","10","62","15.5"
