"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","1725","12150","5","16","420","14.608695"
"2","Just Chatting","1365","9330","6","15","521","22.901098"
"3","Counter-Strike: Global Offensive","1320","5850","4","12","384","17.454545"
"4","Fortnite","960","4350","4","9","296","18.5"
"5","League of Legends","705","3135","4","10","177","15.063829"
"6","PUBG: BATTLEGROUNDS","270","1200","4","9","41","9.111111"
"7","PUBG Mobile","195","900","3","11","88","27.076923"
"8","Apex Legends","75","510","5","11","26","20.8"
"9","Guitar Flash","60","210","3","4","14","14"
"10","American Truck Simulator","60","300","5","6","20","20"
"11","Grand Theft Auto V","15","45","3","3","2","8"
