"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","1770","63855","37","83","5280","178.98305"
"2","Stardew Valley","495","23805","46","100","2614","316.848484"
"3","Just Chatting","30","705","23","41","71","142"
"4","Unlisted on Twitch","15","150","10","10","86","344"
