"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Raft","765","4800","6","16","114","8.941176"
"2","Talk Shows & Podcasts","330","2115","7","14","117","21.272727"
"3","House Flipper","255","1755","6","11","55","12.941176"
"4","skribbl.io","195","1605","7","14","48","14.76923"
"5","Dead by Daylight","180","1590","8","14","49","16.333333"
"6","Minecraft","150","1290","8","13","39","15.6"
"7","Just Chatting","120","915","7","12","86","43"
"8","Use Your Words","90","750","8","12","27","18"
"9","Steep","60","435","7","8","14","14"
"10","Twitch Sings","60","720","12","13","11","11"
"11","Marbles on Stream","30","300","10","11","15","30"
