"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike: Global Offensive","300","525","1","4","9","1.8"
"2","Fortnite","120","405","3","5","13","6.5"
"3","ROBLOX","30","105","3","5","30","60"
