"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 24th July 2019 18:51","https://sullygnome.com/channel/egl/stream/35028649648","114","6042","53","68","2","1","98","49","Talk Shows &amp; Podcasts"
"2","Tuesday 16th July 2019 17:42","https://sullygnome.com/channel/egl/stream/34927647408","123","9840","80","114","10","4","129","57","Talk Shows &amp; Podcasts"
"3","Wednesday 10th July 2019 18:53","https://sullygnome.com/channel/egl/stream/34853938816","82","5494","67","97","7","4","160","106","Talk Shows &amp; Podcasts"
"4","Wednesday 3rd July 2019 17:26","https://sullygnome.com/channel/egl/stream/34766567760","94","6110","65","89","2","1","102","58","Talk Shows &amp; Podcasts"
