"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 17:52","https://sullygnome.com/channel/tropicexp/stream/35113522560","188","1316","7","10","0","0","18","5","World of Warcraft"
"2","Tuesday 30th July 2019 19:28","https://sullygnome.com/channel/tropicexp/stream/35101542512","317","3804","12","17","4","0","70","12","World of Warcraft"
"3","Monday 29th July 2019 17:45","https://sullygnome.com/channel/tropicexp/stream/35087494960","195","2535","13","24","2","0","59","16","World of Warcraft"
"4","Sunday 28th July 2019 18:42","https://sullygnome.com/channel/tropicexp/stream/35076526688","423","4230","10","31","4","0","93","12","World of Warcraft,Minecraft"
"5","Saturday 27th July 2019 15:11","https://sullygnome.com/channel/tropicexp/stream/35062594880","94","564","6","10","0","0","16","9","World of Warcraft"
"6","Saturday 27th July 2019 03:00","https://sullygnome.com/channel/tropicexp/stream/35057707584","45","585","13","15","-1","-1","32","32","World of Warcraft"
"7","Saturday 27th July 2019 01:58","https://sullygnome.com/channel/tropicexp/stream/35057188832","32","256","8","10","0","0","0","0","World of Warcraft"
"8","Friday 26th July 2019 15:45","https://sullygnome.com/channel/tropicexp/stream/35050738352","150","1050","7","13","1","0","16","5","World of Warcraft"
"9","Thursday 25th July 2019 22:52","https://sullygnome.com/channel/tropicexp/stream/35043437744","263","3419","13","19","6","1","57","12","World of Warcraft"
"10","Thursday 25th July 2019 18:15","https://sullygnome.com/channel/tropicexp/stream/35040241152","150","900","6","8","0","0","15","5","World of Warcraft"
"11","Thursday 25th July 2019 01:01","https://sullygnome.com/channel/tropicexp/stream/35032726368","194","2910","15","19","1","0","73","26","World of Warcraft"
"12","Tuesday 23rd July 2019 22:26","https://sullygnome.com/channel/tropicexp/stream/35018857920","289","1734","6","13","1","0","43","9","World of Warcraft,Apex Legends"
"13","Tuesday 23rd July 2019 01:56","https://sullygnome.com/channel/tropicexp/stream/35008711088","199","1194","6","8","1","0","23","6","World of Warcraft,Apex Legends"
"14","Saturday 20th July 2019 17:00","https://sullygnome.com/channel/tropicexp/stream/34977639872","150","600","4","9","0","0","16","5","World of Warcraft"
"15","Saturday 20th July 2019 04:15","https://sullygnome.com/channel/tropicexp/stream/34971867088","0","0","5","5","0","0","0","0","World of Warcraft"
"16","Thursday 18th July 2019 19:45","https://sullygnome.com/channel/tropicexp/stream/34954293376","75","300","4","8","1","0","9","6","World of Warcraft"
"17","Wednesday 17th July 2019 18:00","https://sullygnome.com/channel/tropicexp/stream/34940376752","165","330","2","4","0","0","10","3","World of Warcraft"
"18","Wednesday 17th July 2019 15:00","https://sullygnome.com/channel/tropicexp/stream/34938581808","75","75","1","3","0","0","5","3","World of Warcraft"
"19","Monday 15th July 2019 22:48","https://sullygnome.com/channel/tropicexp/stream/34918710768","192","1344","7","17","1","0","46","14","World of Warcraft"
"20","Sunday 14th July 2019 22:15","https://sullygnome.com/channel/tropicexp/stream/34906346368","225","3825","17","28","11","2","93","23","World of Warcraft"
"21","Friday 12th July 2019 21:33","https://sullygnome.com/channel/tropicexp/stream/34880758704","57","171","3","5","0","0","3","4","World of Warcraft"
"22","Thursday 11th July 2019 18:45","https://sullygnome.com/channel/tropicexp/stream/34865832960","135","135","1","3","0","0","10","4","World of Warcraft"
"23","Wednesday 10th July 2019 17:30","https://sullygnome.com/channel/tropicexp/stream/34852674160","450","1800","4","14","0","0","72","9","World of Warcraft"
"24","Tuesday 9th July 2019 19:15","https://sullygnome.com/channel/tropicexp/stream/34841693200","330","2310","7","12","2","0","51","8","World of Warcraft"
"25","Sunday 7th July 2019 17:37","https://sullygnome.com/channel/tropicexp/stream/34815858768","428","1712","4","10","2","0","42","5","World of Warcraft"
"26","Saturday 6th July 2019 19:07","https://sullygnome.com/channel/tropicexp/stream/34804345792","428","2140","5","13","4","0","36","4","World of Warcraft"
"27","Friday 5th July 2019 19:11","https://sullygnome.com/channel/tropicexp/stream/34791696848","124","372","3","8","0","0","10","4","World of Warcraft"
"28","Thursday 4th July 2019 14:45","https://sullygnome.com/channel/tropicexp/stream/34777430080","120","360","3","7","0","0","29","12","World of Warcraft"
"29","Wednesday 3rd July 2019 23:15","https://sullygnome.com/channel/tropicexp/stream/34770375008","15","15","1","2","0","0","0","0","World of Warcraft"
"30","Tuesday 2nd July 2019 17:36","https://sullygnome.com/channel/tropicexp/stream/34754006240","84","672","8","9","0","0","7","5","World of Warcraft"
