"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dauntless","1395","4200","2","6","117","5.032258"
"2","Mass Effect: Andromeda","1215","5490","4","8","59","2.91358"
"3","Battlerite","1035","6045","5","11","125","7.246376"
"4","Mass Effect 3","990","4770","4","8","66","4"
"5","Tom Clancy's Rainbow Six Siege","765","3285","3","7","34","2.666666"
"6","Moonlighter","570","2235","3","9","26","2.736842"
"7","Counter-Strike: Global Offensive","285","1170","4","6","11","2.315789"
"8","For the King","270","900","3","6","10","2.222222"
"9","Hunt: Showdown","255","855","3","5","5","1.17647"
"10","Starbound","195","630","3","5","16","4.923076"
"11","Just Chatting","120","345","2","5","10","5"
