"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 17:05","https://sullygnome.com/channel/sherydi/stream/35112993664","235","10810","46","54","4","1","250","62","Just Chatting"
"2","Tuesday 30th July 2019 17:03","https://sullygnome.com/channel/sherydi/stream/35099765840","252","10836","43","53","1","0","300","70","World of Warcraft"
"3","Sunday 28th July 2019 16:57","https://sullygnome.com/channel/sherydi/stream/35075399760","243","14337","59","65","3","0","289","72","Just Chatting"
"4","Saturday 27th July 2019 10:05","https://sullygnome.com/channel/sherydi/stream/35060458704","235","12455","53","65","3","0","594","148","Just Chatting"
"5","Thursday 25th July 2019 17:02","https://sullygnome.com/channel/sherydi/stream/35039603424","223","11819","53","67","2","0","219","58","Just Chatting"
"6","Wednesday 24th July 2019 17:00","https://sullygnome.com/channel/sherydi/stream/35027384928","255","12240","48","56","0","0","234","55","Just Chatting"
"7","Tuesday 23rd July 2019 17:36","https://sullygnome.com/channel/sherydi/stream/35015522768","249","11703","47","52","5","1","370","87","World of Warcraft"
"8","Tuesday 23rd July 2019 17:15","https://sullygnome.com/channel/sherydi/stream/35015148496","0","0","46","48","1","4","53","212","World of Warcraft"
"9","Sunday 21st July 2019 15:32","https://sullygnome.com/channel/sherydi/stream/34990055984","133","6517","49","59","1","0","230","102","Just Chatting"
"10","Saturday 20th July 2019 16:56","https://sullygnome.com/channel/sherydi/stream/34977749248","394","21670","55","68","7","1","433","64","Just Chatting"
"11","Saturday 20th July 2019 08:05","https://sullygnome.com/channel/sherydi/stream/34973594928","115","5405","47","54","3","1","198","99","World of Warcraft"
"12","Thursday 18th July 2019 17:01","https://sullygnome.com/channel/sherydi/stream/34952370752","284","12496","44","51","3","0","293","61","Just Chatting"
"13","Wednesday 17th July 2019 16:52","https://sullygnome.com/channel/sherydi/stream/34939716816","263","11309","43","50","4","0","381","84","World of Warcraft"
"14","Tuesday 16th July 2019 17:15","https://sullygnome.com/channel/sherydi/stream/34927351072","285","11685","41","50","4","0","361","72","Just Chatting,World of Warcraft"
"15","Saturday 13th July 2019 16:59","https://sullygnome.com/channel/sherydi/stream/34890268912","271","16802","62","75","6","1","298","66","Just Chatting"
"16","Saturday 13th July 2019 10:50","https://sullygnome.com/channel/sherydi/stream/34887094864","175","8750","50","62","1","0","262","80","Just Chatting"
"17","Thursday 11th July 2019 17:00","https://sullygnome.com/channel/sherydi/stream/34865079696","240","10080","42","56","4","1","321","80","Just Chatting"
"18","Wednesday 10th July 2019 17:14","https://sullygnome.com/channel/sherydi/stream/34852768416","256","9984","39","48","1","0","308","72","World of Warcraft"
"19","Tuesday 9th July 2019 17:08","https://sullygnome.com/channel/sherydi/stream/34840152240","217","10199","47","54","2","0","213","60","Just Chatting"
"20","Saturday 6th July 2019 17:00","https://sullygnome.com/channel/sherydi/stream/34802886448","300","13200","44","57","4","0","311","62","Just Chatting,World of Warcraft"
"21","Saturday 6th July 2019 08:15","https://sullygnome.com/channel/sherydi/stream/34798842896","150","7950","53","65","4","1","480","174","World of Warcraft"
"22","Thursday 4th July 2019 16:57","https://sullygnome.com/channel/sherydi/stream/34778720992","348","14268","41","54","4","0","394","65","Just Chatting,World of Warcraft"
"23","Wednesday 3rd July 2019 17:00","https://sullygnome.com/channel/sherydi/stream/34766271088","225","9450","42","52","2","0","260","65","Just Chatting"
"24","Tuesday 2nd July 2019 17:20","https://sullygnome.com/channel/sherydi/stream/34753807696","235","9635","41","52","5","1","245","65","Just Chatting"
"25","Monday 1st July 2019 21:58","https://sullygnome.com/channel/sherydi/stream/34744737120","167","4676","28","33","0","0","191","63","World of Warcraft"
