"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","2565","43680","16","34","2057","48.116959"
"2","Teamfight Tactics","720","8595","13","21","440","36.666666"
"3","Marbles on Stream","270","5850","21","25","329","73.111111"
"4","Apex Legends","90","1395","14","18","134","89.333333"
"5","Just Chatting","15","375","25","25","41","164"
