"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Conan Exiles","3885","8160","1","101","602","9.297297"
"2","World of Warships","2670","16020","4","237","623","14"
"3","Hell Let Loose","420","270","0","3","13","1.857142"
"4","SMITE","315","180","0","2","6","1.142857"
"5","Rising Storm 2: Vietnam","120","15","0","1","5","2.5"
"6","Unlisted on Twitch","75","30","0","1","4","3.2"
