"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","5130","312675","57","146","13362","156.280701"
"2","Just Chatting","2325","168135","65","167","14681","378.864516"
"3","Resident Evil 2","660","45420","68","101","1694","154"
"4","Overwatch","465","22185","43","76","1280","165.16129"
"5","A Dance of Fire and Ice","45","3840","85","102","217","289.333333"
"6","Just Dance 2019","15","1110","74","74","177","708"
"7","Just Dance Now","15","900","60","60","88","352"
