"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Crash Team Racing Nitro-Fueled","1110","37635","30","66","318","17.189189"
"2","Super Mario Odyssey","915","29385","28","61","211","13.836065"
"3","Mega Man X Anniversary Collection 2","255","5295","19","38","33","7.764705"
"4","Super Smash Bros. Ultimate","210","5505","28","34","58","16.571428"
"5","Tekken 7","210","5490","26","34","43","12.285714"
"6","A Hat in Time","150","2760","18","26","25","10"
"7","Mega Man X8","90","2265","25","28","19","12.666666"
"8","Valfaris","30","360","12","15","4","8"
