"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 18:30","https://sullygnome.com/channel/courage_04/stream/35113881488","90","180","2","5","2","1","3","1","Twitch Sings"
"2","Wednesday 31st July 2019 03:15","https://sullygnome.com/channel/courage_04/stream/35106618816","210","420","2","6","0","0","19","5","The Council,Judgement"
"3","Tuesday 30th July 2019 03:33","https://sullygnome.com/channel/courage_04/stream/35094155424","222","1332","6","13","0","0","15","4","The Council"
"4","Saturday 27th July 2019 18:30","https://sullygnome.com/channel/courage_04/stream/35064440608","165","660","4","8","0","0","21","7","Twitch Sings"
"5","Saturday 27th July 2019 05:00","https://sullygnome.com/channel/courage_04/stream/35058784320","150","150","1","3","0","0","2","0","The Council"
"6","Thursday 25th July 2019 02:40","https://sullygnome.com/channel/courage_04/stream/35033770112","320","1920","6","21","0","0","105","19","The Council"
"7","Wednesday 24th July 2019 02:45","https://sullygnome.com/channel/courage_04/stream/35021544896","270","540","2","5","0","0","36","7","The Council"
"8","Tuesday 23rd July 2019 01:22","https://sullygnome.com/channel/courage_04/stream/35008354064","353","1059","3","10","0","0","46","7","Mind Snares: Alice's Journey,The Council"
"9","Saturday 20th July 2019 04:45","https://sullygnome.com/channel/courage_04/stream/34972303984","240","240","1","4","0","0","13","3","Just Chatting,Mind Snares: Alice's Journey,Cooking Simulator"
"10","Wednesday 10th July 2019 02:23","https://sullygnome.com/channel/courage_04/stream/34846434928","232","5336","23","63","3","0","133","33","Just Chatting,The Legend of Zelda: Breath of the Wild"
"11","Thursday 4th July 2019 02:41","https://sullygnome.com/channel/courage_04/stream/34772653408","244","732","3","5","0","0","6","1","Last Day of June,Mind Snares: Alice's Journey"
