"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Escape from Tarkov","3405","471375","133","246","26027","458.62555"
"2","Tom Clancy's Rainbow Six Siege","1395","200790","138","347","14659","630.494623"
"3","Oxygen Not Included","480","61770","128","180","3824","478"
"4","Dungeon Siege II: Broken World","450","36915","80","117","2883","384.4"
"5","Minecraft","255","44985","176","223","2199","517.411764"
"6","The Witcher 3: Wild Hunt","240","32745","136","164","2768","692"
"7","Sea of Thieves","195","12990","66","85","2610","803.076923"
"8","Teamfight Tactics","165","22590","136","166","2308","839.272727"
"9","League of Legends","150","14910","99","150","992","396.8"
"10","Terraria","135","10980","81","102","1322","587.555555"
"11","PUBG: BATTLEGROUNDS","135","18090","134","187","1771","787.111111"
"12","Plants vs. Zombies 2: It's About Time","120","21405","178","240","1437","718.5"
"13","Moonlighter","120","8955","74","83","1717","858.5"
"14","They Are Billions","120","11430","95","129","829","414.5"
"15","Just Chatting","120","14715","122","162","1015","507.5"
"16","Cooking Simulator","120","20640","172","207","1351","675.5"
"17","Streets of Rogue","105","11565","110","128","605","345.714285"
"18","Atma","90","6600","73","90","1143","762"
"19","The Binding of Isaac: Repentance","60","4395","73","115","357","357"
