"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Hunt: Showdown","1710","10830","6","53","198","6.947368"
"2","Wolfenstein II: The New Colossus","885","4350","4","15","81","5.491525"
"3","Dead Space 2","585","4365","7","12","61","6.25641"
"4","Slime Rancher","525","2505","4","9","37","4.228571"
"5","Wolfenstein: The Old Blood","510","3315","5","11","56","6.588235"
"6","Wolfenstein: The New Order","480","4800","8","15","48","6"
"7","Hearts of Iron IV","435","1920","4","8","42","5.793103"
"8","Wolfenstein: Youngblood","405","1710","3","56","82","12.148148"
"9","BATTLETECH","360","2700","7","15","91","15.166666"
"10","MechWarrior Online","345","3915","11","27","124","21.565217"
"11","Human: Fall Flat","315","2025","6","9","35","6.666666"
"12","Just Chatting","180","1035","5","8","19","6.333333"
"13","Far Cry 4","180","1215","6","9","23","7.666666"
"14","Red Faction","165","1170","7","10","4","1.454545"
"15","Dying Light","150","285","1","3","12","4.8"
"16","Warframe","135","870","6","8","23","10.222222"
"17","Escape from Tarkov","105","570","5","7","6","3.428571"
"18","F.E.A.R.","60","180","3","4","15","15"
