"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","God of War","1170","28455","24","37","774","39.692307"
"2","Until Dawn","705","16725","22","33","723","61.531914"
"3","Just Chatting","690","16470","21","48","1329","115.565217"
"4","The Sims 4","660","16935","25","36","700","63.636363"
"5","Grand Theft Auto V","435","7155","17","27","239","32.965517"
"6","Headliner: NoviNews","420","9900","23","32","393","56.142857"
"7","Terraria","390","11040","27","44","664","102.153846"
"8","The Witcher 3: Wild Hunt","345","7830","24","29","252","43.826086"
"9","Gartic","210","5610","26","36","336","96"
"10","Streets of Rogue","195","5130","26","33","263","80.923076"
"11","Punch Club","150","4500","30","35","131","52.4"
"12","Unlisted on Twitch","45","1050","23","28","15","20"
