"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","A Plague Tale: Innocence","975","7470","6","16","151","9.292307"
"2","Dark Souls","390","5145","11","19","127","19.538461"
"3","Amnesia: The Dark Descent","285","2700","9","14","84","17.68421"
"4","Outlast II","285","1860","6","11","44","9.263157"
"5","Paranormal Activity: The Lost Soul","270","2775","10","18","55","12.222222"
"6","Visage","240","3585","14","24","82","20.5"
"7","Cadence of Hyrule: Crypt of the NecroDancer Featuring the Legend of Zelda","135","915","6","9","42","18.666666"
"8","Resident Evil 2","135","1695","12","15","47","20.888888"
"9","Games + Demos","60","510","8","16","13","13"
"10","Mortal Kombat X","45","660","14","16","17","22.666666"
"11","Just Chatting","30","60","2","3","10","20"
