"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike","1530","9675","5","20","429","16.823529"
"2","Minecraft","1485","10845","7","15","468","18.90909"
"3","Dead by Daylight","600","4500","6","17","240","24"
"4","The Forest","360","2580","6","17","102","17"
"5","Just Chatting","345","2010","5","16","249","43.304347"
"6","Fortnite","270","2250","8","16","78","17.333333"
"7","Human: Fall Flat","180","1290","7","10","56","18.666666"
"8","Rocket League","60","510","8","9","36","36"
"9","PUBG: BATTLEGROUNDS","45","150","3","5","6","8"
"10","The Escapists 2","30","135","4","5","8","16"
"11","Rust","30","210","7","8","14","28"
"12","Tom Clancy's Rainbow Six Siege","15","120","8","8","35","140"
"13","Disc Jam","15","45","3","3","4","16"
