"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","5325","102975","20","46","3242","36.529577"
"2","Moonlighter","930","19005","17","40","707","45.612903"
"3","TERA","900","17730","17","36","876","58.4"
"4","Apex Legends","660","9990","15","26","543","49.363636"
"5","Teamfight Tactics","555","11625","20","45","267","28.864864"
"6","Wolfenstein: Youngblood","300","3120","10","15","134","26.8"
"7","Esports Legend","240","2820","11","19","116","29"
"8","Blazing Chrome","225","7890","29","48","143","38.133333"
"9","Tribes of Midgard","210","5670","25","39","153","43.714285"
"10","Just Chatting","180","2865","11","31","246","82"
"11","Katana ZERO","135","1815","13","20","95","42.222222"
"12","FINAL FANTASY XIV ONLINE","135","3090","22","30","110","48.888888"
"13","Guitar Hero III: Legends of Rock","120","1920","13","20","68","34"
"14","Visage","105","3135","29","48","136","77.714285"
"15","Dark Devotion","90","1815","20","25","37","24.666666"
"16","Geometry Dash","15","330","22","22","0","0"
