"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Elite: Dangerous","5820","51390","7","49","1174","12.103092"
"2","VRChat","4095","51645","11","30","853","12.498168"
"3","The Isle","690","5310","7","13","87","7.565217"
"4","Post Scriptum","615","4050","6","14","77","7.512195"
"5","World of Warships","525","5160","8","23","123","14.057142"
"6","WWII Online","465","2955","5","10","77","9.935483"
"7","Grand Theft Auto V","450","3270","6","12","58","7.733333"
"8","Kingdom Come: Deliverance","345","2535","6","11","38","6.608695"
"9","Left 4 Dead 2","270","2640","9","14","71","15.777777"
"10","Hell Let Loose","165","825","5","9","59","21.454545"
"11","XCOM 2","75","585","7","11","12","9.6"
"12","Just Chatting","75","570","8","10","11","8.8"
"13","Unlisted on Twitch","15","30","2","2","10","40"
"14","Life Is Feudal: MMO","15","135","9","9","2","8"
