"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","75","90","1","2","1","0.8"
"2","League of Legends","60","60","1","1","0","0"
