"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","1035","3675","3","7","156","9.043478"
"2","PUBG Mobile","930","3645","3","9","95","6.129032"
"3","Just Chatting","345","1455","2","7","66","11.47826"
"4","Unlisted on Twitch","120","450","3","6","15","7.5"
"5","Retro","120","555","5","6","31","15.5"
"6","Fortnite","105","405","4","8","10","5.714285"
"7","Stranger Things 3: The Game","105","300","2","4","11","6.285714"
"8","ASMR","15","45","3","3","3","12"
"9","Black Squad","15","45","3","3","0","0"
