"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Satisfactory","3360","30255","8","23","469","8.375"
"2","Dauntless","960","8175","7","28","202","12.625"
"3","The Sinking City","855","5355","6","11","67","4.701754"
"4","Oxygen Not Included","720","5190","6","15","118","9.833333"
"5","Hunt: Showdown","495","3945","7","14","54","6.545454"
"6","Moonlighter","255","2700","10","17","30","7.058823"
"7","Monster Hunter: World","165","810","4","8","17","6.181818"
"8","Iratus: Lord of the Dead","105","285","2","4","11","6.285714"
"9","The Blackout Club","75","525","7","9","24","19.2"
