"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","DayZ","2400","221715","81","190","4642","116.05"
"2","Kingdom Come: Deliverance","1245","69870","54","84","3292","158.650602"
"3","ARK: Survival Evolved","1230","73275","58","142","2150","104.878048"
"4","Just Chatting","1095","56475","44","117","2571","140.876712"
"5","Border Officer","315","21690","71","97","327","62.285714"
"6","F1 2019","300","15615","51","97","664","132.8"
"7","Observer","195","10065","48","64","233","71.692307"
"8","My Summer Car","135","7770","57","65","187","83.111111"
"9","Mass Effect: Andromeda","135","3495","25","35","167","74.222222"
"10","Satisfactory","135","5370","39","48","137","60.888888"
"11","Void Bastards","105","5025","47","59","89","50.857142"
"12","Unlisted on Twitch","105","16650","122","242","83","47.428571"
"13","Visage","105","7050","67","78","120","68.571428"
"14","Goat of Duty","75","2325","31","38","171","136.8"
"15","Twitch Sings","60","4230","70","75","139","139"
"16","They Are Billions","60","2205","38","41","76","76"
"17","StarCraft II","60","3195","56","62","34","34"
"18","The Sinking City","45","1875","41","42","30","40"
"19","Kubifaktorium","45","1995","44","53","129","172"
