"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dragon Quest Builders 2","1545","99000","61","90","2010","78.058252"
"2","Just Chatting","1140","57270","40","85","2978","156.736842"
"3","The Sinking City","975","61245","62","92","1649","101.476923"
"4","LEGO Harry Potter: Years 5-7","750","46035","61","78","1204","96.32"
"5","LEGO Harry Potter: Years 1-4","735","45315","63","91","1298","105.959183"
"6","Killing Floor 2","390","25680","66","75","546","84"
"7","Ticket to Ride","300","16530","54","78","581","116.2"
"8","ARK: Survival Evolved","270","16305","52","73","456","101.333333"
"9","Grand Theft Auto V","165","9900","59","71","202","73.454545"
"10","Mario Kart 8","90","6420","71","95","229","152.666666"
"11","Bloons TD 5","30","1845","61","64","70","140"
