"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","4065","10739865","2307","5590","561686","8290.568265"
"2","League of Legends","1740","3796395","2315","3730","147560","5088.275862"
"3","Teamfight Tactics","1140","2729010","2342","3846","186430","9812.105263"
"4","FIFA 19","1005","3042015","2694","4781","88547","5286.388059"
"5","Minecraft","585","3196305","5869","8360","83004","8513.230769"
"6","PUBG: BATTLEGROUNDS","570","2001570","3474","4889","95335","10035.263157"
"7","Euro Truck Simulator 2","375","1503720","4009","4852","45266","7242.56"
"8","Fate Hunters","285","600975","2108","2359","24368","5130.105263"
"9","Outward","255","1087980","4266","4558","39270","9240"
"10","Gran Turismo Sport","240","594120","2475","3209","17436","4359"
"11","VRChat","210","906930","4318","5437","31651","9043.142857"
"12","Forza Horizon 4","180","769590","4004","5631","27742","9247.333333"
"13","Games + Demos","165","512985","2932","3816","17147","6235.272727"
"14","Soulfire","135","406785","3013","3192","14766","6562.666666"
"15","War Thunder","120","323775","2698","2953","14681","7340.5"
"16","Ring of Elysium","120","359235","2993","3369","18577","9288.5"
"17","Golf It!","120","463155","3859","4259","6644","3322"
"18","Fantasy Strike","105","302250","2878","3042","15614","8922.285714"
"19","eFootball PES 2020","90","376380","4182","4359","15611","10407.333333"
"20","The Crew 2","30","131715","4390","4412","10709","21418"
"21","Counter-Strike: Global Offensive","30","97605","3253","3261","14793","29586"
"22","Spellbreak","30","112875","3762","3916","4191","8382"
"23","Pacify","30","116040","3868","3989","4083","8166"
"24","Outwar","15","48510","3234","3234","2648","10592"
"25","Naval Action","15","33990","2266","2266","3168","12672"
