"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","1350","15390","10","26","1293","57.466666"
"2","Just Chatting","855","12375","13","35","1091","76.561403"
"3","Outlast","450","6210","14","24","285","38"
"4","Fortnite","60","510","8","10","31","31"
"5","Don't Starve Together","15","135","9","9","0","0"
"6","Deceit","15","180","12","12","16","64"
