"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Twitch Sings","1320","22095","15","44","2320","105.454545"
"2","Teamfight Tactics","975","12000","10","21","1208","74.338461"
"3","Euro Truck Simulator 2","825","6705","7","19","576","41.890909"
"4","Just Chatting","525","7875","13","28","790","90.285714"
"5","League of Legends","480","6090","13","28","667","83.375"
"6","Marbles on Stream","450","5985","13","21","419","55.866666"
"7","Grand Theft Auto V","360","4290","11","25","488","81.333333"
"8","Minecraft","270","2400","8","14","209","46.444444"
"9","Counter-Strike: Global Offensive","135","1785","11","27","195","86.666666"
"10","BlackOut","135","1020","7","11","146","64.888888"
"11","Worms: Ultimate Mayhem","90","585","5","9","120","80"
"12","American Truck Simulator","90","825","9","17","90","60"
"13","Apex Legends","60","420","7","12","42","42"
"14","Postal 2","15","165","11","11","31","124"
"15","Grand Theft Auto: San Andreas","15","90","6","6","0","0"
"16","PUBG: BATTLEGROUNDS","15","210","14","14","0","0"
"17","MORDHAU","15","210","14","14","28","112"
