"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Saturday 20th July 2019 21:09","https://sullygnome.com/channel/muruyama_/stream/34981516016","306","2754","9","12","1","0","88","17","Visage"
"2","Monday 15th July 2019 00:12","https://sullygnome.com/channel/muruyama_/stream/34907482000","78","546","7","10","1","0","28","18","Blade &amp; Soul"
"3","Sunday 14th July 2019 22:02","https://sullygnome.com/channel/muruyama_/stream/34905867648","88","1320","15","40","1","0","146","64","Blade &amp; Soul"
"4","Wednesday 3rd July 2019 20:12","https://sullygnome.com/channel/muruyama_/stream/34768590160","258","3354","13","22","2","0","188","41","Blade &amp; Soul"
