"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","810","8880","10","20","467","34.592592"
"2","Just Chatting","300","3120","10","16","279","55.8"
"3","Minecraft","255","3900","14","24","343","80.705882"
"4","League of Legends","195","1830","9","13","195","60"
"5","Teamfight Tactics","180","1950","10","18","101","33.666666"
"6","Talk Shows & Podcasts","90","1560","17","22","83","55.333333"
"7","Overwatch","75","660","8","12","65","52"
"8","Twitch Sings","75","885","11","15","40","32"
"9","Garry's Mod","60","615","10","16","67","67"
