"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 19:23","https://sullygnome.com/channel/kusachiikot/stream/35114678832","322","9338","29","70","6","1","388","70","Just Chatting"
"2","Monday 29th July 2019 19:47","https://sullygnome.com/channel/kusachiikot/stream/35089128912","448","12096","27","58","10","1","389","53","Just Chatting,This War of Mine"
"3","Sunday 28th July 2019 20:59","https://sullygnome.com/channel/kusachiikot/stream/35078010448","271","7046","26","35","10","2","236","49","Just Chatting"
"4","Saturday 27th July 2019 20:14","https://sullygnome.com/channel/kusachiikot/stream/35065635984","151","3473","23","31","2","0","130","47","Just Chatting"
"5","Friday 26th July 2019 18:33","https://sullygnome.com/channel/kusachiikot/stream/35052618432","387","10062","26","37","6","0","317","50","Just Chatting"
"6","Thursday 25th July 2019 19:04","https://sullygnome.com/channel/kusachiikot/stream/35040987744","386","8878","23","35","11","1","391","60","Just Chatting"
"7","Tuesday 23rd July 2019 20:02","https://sullygnome.com/channel/kusachiikot/stream/35017284960","193","3281","17","27","5","1","324","92","Just Chatting"
"8","Sunday 21st July 2019 20:29","https://sullygnome.com/channel/kusachiikot/stream/34993353616","346","6228","18","28","12","2","449","81","Just Chatting"
"9","Friday 19th July 2019 22:02","https://sullygnome.com/channel/kusachiikot/stream/34967953008","178","2848","16","24","0","0","308","88","Just Chatting"
"10","Wednesday 17th July 2019 20:34","https://sullygnome.com/channel/kusachiikot/stream/34942260528","101","1414","14","21","1","0","142","71","Just Chatting"
"11","Sunday 14th July 2019 23:02","https://sullygnome.com/channel/kusachiikot/stream/34906777840","58","1276","22","28","1","0","303","242","Just Chatting"
"12","Sunday 14th July 2019 20:51","https://sullygnome.com/channel/kusachiikot/stream/34905461472","84","1344","16","22","1","0","79","52","Just Chatting"
"13","Friday 12th July 2019 20:54","https://sullygnome.com/channel/kusachiikot/stream/34880334096","231","3927","17","23","-5","-1","254","63","Just Chatting"
"14","Wednesday 10th July 2019 21:18","https://sullygnome.com/channel/kusachiikot/stream/34855644336","222","4884","22","28","6","1","487","129","Just Chatting"
"15","Tuesday 9th July 2019 20:30","https://sullygnome.com/channel/kusachiikot/stream/34842607888","285","4845","17","24","5","1","353","70","Just Chatting"
"16","Saturday 6th July 2019 20:22","https://sullygnome.com/channel/kusachiikot/stream/34805254640","188","3196","17","21","0","0","171","57","Just Chatting"
"17","Friday 5th July 2019 15:02","https://sullygnome.com/channel/kusachiikot/stream/34789070800","133","1463","11","13","4","1","98","43","Just Chatting,Art"
"18","Thursday 4th July 2019 23:47","https://sullygnome.com/channel/kusachiikot/stream/34782992304","88","2200","25","32","2","1","213","142","Just Chatting"
"19","Thursday 4th July 2019 21:02","https://sullygnome.com/channel/kusachiikot/stream/34781515488","148","3552","24","35","3","1","285","126","Just Chatting"
"20","Thursday 4th July 2019 01:53","https://sullygnome.com/channel/kusachiikot/stream/34772170656","67","1206","18","26","1","0","119","95","Just Chatting"
"21","Wednesday 3rd July 2019 20:58","https://sullygnome.com/channel/kusachiikot/stream/34769104112","272","6256","23","32","15","3","501","117","Just Chatting"
"22","Monday 1st July 2019 20:41","https://sullygnome.com/channel/kusachiikot/stream/34743925104","274","5206","19","30","15","3","511","107","Just Chatting"
