"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","795","2505","2","10","129","9.735849"
"2","Teamfight Tactics","480","1050","1","7","44","5.5"
"3","Music","75","150","2","3","8","6.4"
