"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","645","1350","1","6","54","5.023255"
"2","Bloodborne","210","495","2","7","16","4.571428"
"3","XCOM: Enemy Unknown","105","315","2","4","2","1.142857"
"4","FTL: Faster Than Light","75","210","2","5","3","2.4"
"5","Call of Duty: Black Ops III","75","75","1","1","1","0.8"
"6","Beyond: Two Souls","75","105","1","2","6","4.8"
"7","The Binding of Isaac: Repentance","45","105","2","3","2","2.666666"
"8","XCOM: Enemy Within","45","75","1","3","3","4"
"9","Minecraft","30","105","3","4","0","0"
"10","Overwatch","15","15","1","1","0","0"
"11","Subnautica: Below Zero","15","15","1","1","1","4"
