"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","765","886020","1157","1907","49597","3889.960784"
"2","Just Chatting","90","66930","743","899","5706","3804"
"3","Conqueror's Blade","75","68475","913","1265","5402","4321.6"
