"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Unlisted on Twitch","240","1440","5","9","28","7"
"2","Stardew Valley","135","450","3","7","11","4.888888"
"3","Advance Wars 2: Black Hole Rising","45","105","2","3","3","4"
